benchmark,task_id,model_name,side_effect,suboptimal,looping,success,n_steps,error_rate,repeat_rate,max_consec_norm,obs_tokens_per_step,obs_tokens_present,n_step_records,n_actions,path_json_mismatch
webarena,webarena.27,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,0.0,0.0,5,0.2,0.0,0.2,161468.8,1,6,5,0
webarena,webarena.27,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.6,0.0333333333333333,70156.0,1,31,30,0
webarena,webarena.27,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.8333333333333334,0.0333333333333333,167819.1,1,31,30,0
webarena,webarena.27,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7333333333333334,0.0333333333333333,92449.63333333332,1,31,30,0
webarena,webarena.272,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.5,0.6,0.1,163475.03333333333,1,31,30,0
webarena,webarena.272,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,7,0.4285714285714285,0.1428571428571429,0.1428571428571428,162928.7142857143,1,8,7,0
webarena,webarena.272,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.7666666666666666,0.1,163147.16666666666,1,31,30,0
webarena,webarena.272,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,16,0.375,0.3125,0.0625,160323.4375,1,17,16,0
webarena,webarena.289,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.2333333333333333,0.4,0.0333333333333333,442064.7333333333,1,31,30,0
webarena,webarena.289,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.7,0.0333333333333333,176194.43333333332,1,31,30,0
webarena,webarena.289,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.8666666666666667,0.8,258178.46666666667,1,31,30,0
webarena,webarena.289,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.8,0.5666666666666667,519188.9,1,31,30,0
webarena,webarena.295,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.7333333333333334,0.4666666666666667,114750.43333333332,1,31,30,0
webarena,webarena.295,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,5,0.2,0.0,0.2,94123.2,1,6,5,0
webarena,webarena.295,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,5,0.4,0.0,0.2,93746.4,1,6,5,0
webarena,webarena.295,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.8666666666666667,0.9,117054.23333333334,1,31,30,0
webarena,webarena.306,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,1.0,16,0.0625,0.625,0.6875,312638.5625,1,17,16,0
webarena,webarena.306,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,13,0.0769230769230769,0.0,0.0769230769230769,543453.4615384615,1,14,13,0
webarena,webarena.306,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,12,0.0833333333333333,0.6666666666666667,0.75,232068.91666666663,1,13,12,0
webarena,webarena.306,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,20,0.1,0.35,0.1,127943.5,1,21,20,0
webarena,webarena.311,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,7,0.2857142857142857,0.0,0.1428571428571428,182519.7142857143,1,8,7,0
webarena,webarena.311,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,6,0.3333333333333333,0.0,0.1666666666666666,184822.16666666663,1,7,6,0
webarena,webarena.311,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,6,0.3333333333333333,0.0,0.1666666666666666,184818.66666666663,1,7,6,0
webarena,webarena.311,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,0.0,0.0,1.0,6,0.3333333333333333,0.0,0.1666666666666666,188680.8333333333,1,7,6,0
webarena,webarena.325,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.7666666666666667,0.7,0.3666666666666666,164921.8,1,31,30,0
webarena,webarena.325,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,6,0.3333333333333333,0.0,0.1666666666666666,156271.33333333334,1,7,6,0
webarena,webarena.325,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.9333333333333332,0.8666666666666667,0.9,155975.53333333333,1,31,30,0
webarena,webarena.325,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,27,0.1111111111111111,0.7777777777777778,0.2962962962962963,165886.88888888888,1,28,27,0
webarena,webarena.327,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.9,0.8333333333333334,0.8666666666666667,169593.76666666666,1,31,30,0
webarena,webarena.327,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,5,0.4,0.0,0.2,163251.4,1,6,5,0
webarena,webarena.327,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,6,0.5,0.1666666666666666,0.3333333333333333,156555.83333333334,1,7,6,0
webarena,webarena.327,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,10,0.4,0.0999999999999999,0.1,164624.0,1,11,10,0
webarena,webarena.33,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.1666666666666666,0.6,0.5,152226.46666666667,1,31,30,0
webarena,webarena.33,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,10,0.0,0.1999999999999999,0.1,27284.7,1,11,10,0
webarena,webarena.33,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,27559.0,1,4,3,0
webarena,webarena.33,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,5,0.0,0.0,0.2,27506.4,1,6,5,0
webarena,webarena.343,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,6,0.0,0.1666666666666666,0.3333333333333333,93076.0,1,7,6,0
webarena,webarena.343,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,6,0.0,0.5,0.6666666666666666,114629.66666666669,1,7,6,0
webarena,webarena.343,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,4,0.25,0.25,0.5,117546.0,1,5,4,0
webarena,webarena.343,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,2,0.5,0.0,0.5,105602.5,1,3,2,0
webarena,webarena.344,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,1.0,5,0.0,0.0,0.2,53313.0,1,6,5,0
webarena,webarena.344,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,3,0.3333333333333333,0.0,0.3333333333333333,56825.0,1,4,3,0
webarena,webarena.344,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,3,0.0,0.0,0.3333333333333333,56829.333333333336,1,4,3,0
webarena,webarena.344,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,1.0,6,0.0,0.0,0.1666666666666666,64195.66666666666,1,7,6,0
webarena,webarena.356,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7333333333333334,0.6666666666666666,28904.533333333333,1,31,30,0
webarena,webarena.356,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,6,0.0,0.1666666666666666,0.3333333333333333,27465.166666666668,1,7,6,0
webarena,webarena.356,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,19,0.0,0.631578947368421,0.631578947368421,27806.105263157893,1,20,19,0
webarena,webarena.356,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8,0.5,27889.6,1,31,30,0
webarena,webarena.364,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.5,0.6333333333333333,0.3666666666666666,28750.0,1,31,30,0
webarena,webarena.364,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,6,0.0,0.0,0.1666666666666666,28401.666666666668,1,7,6,0
webarena,webarena.364,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,28618.42857142857,1,8,7,0
webarena,webarena.364,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,9,0.0,0.2222222222222222,0.3333333333333333,27470.88888888889,1,10,9,0
webarena,webarena.365,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.1333333333333333,0.7,0.4666666666666667,29303.5,1,31,30,0
webarena,webarena.365,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,7,0.0,0.0,0.1428571428571428,28711.285714285717,1,8,7,0
webarena,webarena.365,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,6,0.0,0.0,0.1666666666666666,28264.666666666668,1,7,6,0
webarena,webarena.365,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,9,0.0,0.2222222222222222,0.3333333333333333,27547.555555555555,1,10,9,0
webarena,webarena.370,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,27067.0,1,3,2,0
webarena,webarena.370,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,27043.0,1,3,2,0
webarena,webarena.370,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,2,0.0,0.0,0.5,27059.0,1,3,2,0
webarena,webarena.370,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,27585.666666666668,1,4,3,0
webarena,webarena.371,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,5,0.2,0.1999999999999999,0.2,27980.8,1,6,5,0
webarena,webarena.371,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,27067.0,1,3,2,0
webarena,webarena.371,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,27560.0,1,4,3,0
webarena,webarena.371,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.6333333333333333,0.2666666666666666,29777.8,1,31,30,0
webarena,webarena.377,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,1.0,7,0.0,0.1428571428571429,0.1428571428571428,26890.14285714286,1,8,7,0
webarena,webarena.377,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,5,0.0,0.1999999999999999,0.2,28146.8,1,6,5,0
webarena,webarena.377,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,24,0.0,0.5416666666666667,0.0416666666666666,28719.166666666668,1,25,24,0
webarena,webarena.377,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.5666666666666667,0.1,29369.9,1,31,30,0
webarena,webarena.380,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,30,0.0333333333333333,0.5,0.2666666666666666,27327.033333333333,1,31,30,0
webarena,webarena.380,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,14,0.0,0.2857142857142857,0.0714285714285714,26892.0,1,15,14,0
webarena,webarena.380,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,10,0.0,0.1999999999999999,0.2,30962.2,1,11,10,0
webarena,webarena.380,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,14,0.0,0.5,0.2857142857142857,28463.571428571428,1,15,14,0
webarena,webarena.386,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,3,0.3333333333333333,0.0,0.3333333333333333,161891.0,1,4,3,0
webarena,webarena.386,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,3,0.3333333333333333,0.0,0.3333333333333333,161901.66666666666,1,4,3,0
webarena,webarena.386,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,4,0.25,0.0,0.25,151473.5,1,5,4,0
webarena,webarena.386,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,0.0,0.0,1.0,5,0.4,0.0,0.2,165318.0,1,6,5,0
webarena,webarena.40,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.7,30212.6,1,31,30,0
webarena,webarena.40,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,11,0.0,0.0909090909090909,0.0909090909090909,27903.454545454544,1,12,11,0
webarena,webarena.40,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8666666666666667,27877.966666666667,1,31,30,0
webarena,webarena.40,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,9,0.0,0.1111111111111111,0.2222222222222222,28799.33333333333,1,10,9,0
webarena,webarena.400,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,10549.0,1,2,1,0
webarena,webarena.400,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,10517.0,1,2,1,0
webarena,webarena.400,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,5,0.0,0.0,0.2,31939.8,1,6,5,0
webarena,webarena.400,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,5291.0,1,3,2,0
webarena,webarena.414,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,0.0,0.0,1.0,6,0.3333333333333333,0.0,0.1666666666666666,116108.66666666669,1,7,6,0
webarena,webarena.414,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,6,0.3333333333333333,0.0,0.1666666666666666,116103.66666666669,1,7,6,0
webarena,webarena.414,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,6,0.3333333333333333,0.0,0.1666666666666666,116105.33333333331,1,7,6,0
webarena,webarena.414,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.1,0.7,0.0333333333333333,112886.9,1,31,30,0
webarena,webarena.416,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.7333333333333334,0.2,231790.06666666668,1,31,30,0
webarena,webarena.416,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.1666666666666666,0.0666666666666666,0.0666666666666666,222046.76666666663,1,31,30,0
webarena,webarena.416,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.7,0.4666666666666667,230649.3333333333,1,31,30,0
webarena,webarena.416,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.7,0.4666666666666667,148883.86666666667,1,31,30,0
webarena,webarena.417,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,8,0.0,0.0,0.125,101095.875,1,9,8,0
webarena,webarena.417,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.3666666666666666,0.2333333333333332,0.0666666666666666,468532.76666666666,1,31,30,0
webarena,webarena.417,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.0,0.8666666666666667,0.9,468649.63333333336,1,31,30,0
webarena,webarena.417,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9666666666666668,1.0,90843.93333333332,1,31,30,0
webarena,webarena.419,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,4,0.0,0.0,0.25,93832.75,1,5,4,0
webarena,webarena.419,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,4,0.0,0.0,0.25,93851.75,1,5,4,0
webarena,webarena.419,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,5,0.0,0.0,0.2,93333.0,1,6,5,0
webarena,webarena.419,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.9,0.3666666666666666,90966.4,1,31,30,0
webarena,webarena.426,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,27059.0,1,3,2,0
webarena,webarena.426,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,1.0,22,0.0,0.1363636363636363,0.0454545454545454,28412.954545454544,1,23,22,0
webarena,webarena.426,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,27055.0,1,3,2,0
webarena,webarena.426,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,27059.0,1,3,2,0
webarena,webarena.427,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,27587.33333333333,1,4,3,0
webarena,webarena.427,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,27039.0,1,3,2,0
webarena,webarena.427,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,3,0.3333333333333333,0.0,0.3333333333333333,27583.666666666668,1,4,3,0
webarena,webarena.427,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,8,0.0,0.25,0.125,27233.125,1,9,8,0
webarena,webarena.430,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,17,0.0,0.3529411764705882,0.0588235294117647,28444.41176470588,1,18,17,0
webarena,webarena.430,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,22,0.0,0.0454545454545454,0.0454545454545454,28447.18181818182,1,23,22,0
webarena,webarena.430,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.6666666666666667,0.0333333333333333,28513.0,1,31,30,0
webarena,webarena.430,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,24,0.0,0.5833333333333333,0.1666666666666666,28545.291666666668,1,25,24,0
webarena,webarena.468,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,4,0.5,0.0,0.25,157978.0,1,5,4,0
webarena,webarena.468,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,3,0.6666666666666666,0.0,0.3333333333333333,158672.0,1,4,3,0
webarena,webarena.468,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,1.0,0.6,0.0666666666666666,155784.93333333332,1,31,30,0
webarena,webarena.468,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,0.0,0.0,1.0,3,0.6666666666666666,0.0,0.3333333333333333,159178.0,1,4,3,0
webarena,webarena.471,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,5,0.4,0.0,0.2,243594.4,1,6,5,0
webarena,webarena.471,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,5,0.4,0.0,0.2,243554.8,1,6,5,0
webarena,webarena.471,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,5,0.4,0.0,0.2,243577.6,1,6,5,0
webarena,webarena.471,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,23,0.217391304347826,0.3913043478260869,0.0434782608695652,321302.4347826087,1,24,23,0
webarena,webarena.48,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,5,0.6,0.0,0.2,139478.0,1,6,5,0
webarena,webarena.48,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,10,0.8,0.4,0.3,135428.4,1,11,10,0
webarena,webarena.48,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.4333333333333333,0.7666666666666666,0.0666666666666666,133886.03333333333,1,31,30,0
webarena,webarena.48,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,0.0,0.0,1.0,5,0.4,0.0,0.2,137394.4,1,6,5,0
webarena,webarena.491,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,1.0,0.0,14,0.1428571428571428,0.4285714285714286,0.4285714285714285,168908.7142857143,1,15,14,0
webarena,webarena.491,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,5,0.2,0.0,0.2,160531.8,1,6,5,0
webarena,webarena.491,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,5,0.2,0.0,0.2,160581.2,1,6,5,0
webarena,webarena.491,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.9,181475.13333333333,1,31,30,0
webarena,webarena.517,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,135963.0,1,2,1,0
webarena,webarena.517,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,135950.0,1,2,1,0
webarena,webarena.517,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,126853.0,1,2,1,0
webarena,webarena.517,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,135934.0,1,2,1,0
webarena,webarena.518,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,134133.0,1,2,1,0
webarena,webarena.518,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,134147.0,1,2,1,0
webarena,webarena.518,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,125181.0,1,2,1,0
webarena,webarena.518,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,134118.0,1,2,1,0
webarena,webarena.544,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.6666666666666666,0.8,0.0333333333333333,190919.2,1,31,30,0
webarena,webarena.544,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.6333333333333333,0.1,419294.7333333333,1,31,30,0
webarena,webarena.544,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.2666666666666666,0.6333333333333333,0.2666666666666666,540390.6333333333,1,31,30,0
webarena,webarena.544,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.7666666666666667,0.6,0.0333333333333333,279553.1,1,31,30,0
webarena,webarena.555,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,0.0,0.0,15,0.2,0.0,0.0666666666666666,97459.6,1,16,15,0
webarena,webarena.555,GenericAgent-anthropic_claude-3.7-sonnet,1.0,1.0,0.0,0.0,11,0.0909090909090909,0.0,0.0909090909090909,97797.09090909093,1,12,11,0
webarena,webarena.555,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,0.0,12,0.1666666666666666,0.0,0.0833333333333333,94246.16666666669,1,13,12,0
webarena,webarena.555,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.9,0.9333333333333332,85560.3,1,31,30,0
webarena,webarena.561,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.1333333333333333,0.6666666666666667,0.1333333333333333,107319.53333333334,1,31,30,0
webarena,webarena.561,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,16,0.1875,0.125,0.125,103466.125,1,17,16,0
webarena,webarena.561,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,1.0,14,0.1428571428571428,0.0,0.0714285714285714,103898.21428571428,1,15,14,0
webarena,webarena.561,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.7333333333333334,0.4666666666666667,120445.93333333332,1,31,30,0
webarena,webarena.578,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.2,0.7666666666666666,0.2333333333333333,94646.16666666669,1,31,30,0
webarena,webarena.578,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.1,0.4,0.0666666666666666,88832.7,1,31,30,0
webarena,webarena.578,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.8,0.0333333333333333,91445.13333333332,1,31,30,0
webarena,webarena.578,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.1333333333333333,0.8333333333333334,0.5666666666666667,107781.4,1,31,30,0
webarena,webarena.583,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,0.0,0.0,1.0,10,0.0,0.0999999999999999,0.1,17324.0,1,11,10,0
webarena,webarena.583,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,7,0.1428571428571428,0.0,0.1428571428571428,17947.428571428572,1,8,7,0
webarena,webarena.583,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,8,0.0,0.0,0.125,17414.5,1,9,8,0
webarena,webarena.583,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,1.0,30,0.0333333333333333,0.5,0.4333333333333333,20516.733333333334,1,31,30,0
webarena,webarena.586,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,1.0,0.0,25,0.12,0.56,0.4,162749.28,1,26,25,0
webarena,webarena.586,GenericAgent-anthropic_claude-3.7-sonnet,1.0,1.0,0.0,0.0,12,0.25,0.0,0.0833333333333333,167220.66666666666,1,13,12,0
webarena,webarena.586,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,1.0,0.0,30,0.0333333333333333,0.8333333333333334,0.8666666666666667,128425.33333333331,1,31,30,0
